Station_ID	Station_Name	Division	Latitude	Longitude	Elevation_m	Date	Time	Season	Temp_Max_C	Temp_Min_C	Current_Temp_C	Temp_Range_C	Rainfall_mm	Humidity_Morning_Pct	Humidity_Evening_Pct	Wind_Speed_kmh	Surface_Pressure_hPa	Rainfall_Lag1_mm	Target_Rain_Tomorrow
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	8/30/2025	13:20	Monsoon	36.9	26.2	26.2	10.7	0	73	75	2.8	1002.7	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	8/30/2025	14:20	Monsoon	31.2	24	26.9	7.2	0	88	66	6.4	1007.7	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	8/30/2025	15:20	Monsoon	29.1	21.6	26.8	7.5	29.6	91	59	18.2	1016.9	0	1
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	8/30/2025	16:20	Monsoon	31.9	21.6	26.6	10.3	0	75	73	12.1	1011.5	29.6	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	8/30/2025	17:20	Monsoon	29	21.7	27.2	7.3	0	69	77	16.9	1014.9	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	8/30/2025	18:20	Monsoon	33.2	24.2	27	9	0	75	84	15.9	1006.8	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	8/30/2025	19:20	Monsoon	32.5	25	26.6	7.5	0	91	59	19.8	1005	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	8/30/2025	20:20	Monsoon	36.6	26.1	26.1	10.5	9	95	48	12.8	1015.7	0	1
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	8/30/2025	21:20	Monsoon	31.9	25	26.7	6.9	0	68	84	8.4	1011.2	9	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	8/30/2025	22:20	Monsoon	36	29.6	29.6	6.4	0	99	69	2.6	1010.7	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	8/30/2025	23:20	Monsoon	27.6	18.2	27.6	9.4	0	68	68	20	1007.4	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	8/31/2025	0:20	Monsoon	34.2	25.8	27.4	8.4	0	99	61	25.8	1006.3	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	8/31/2025	1:20	Monsoon	28.2	19	26.9	9.2	0	85	64	5.8	1005.6	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	8/31/2025	2:20	Monsoon	27.1	16.2	27.1	10.9	0	92	81	22.8	1007.2	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	8/31/2025	3:20	Monsoon	29.2	19.6	26.7	9.6	0	72	82	5.7	1013.2	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	8/31/2025	4:20	Monsoon	28.7	17.8	26.5	10.9	14.8	73	56	21.1	1009.2	0	1
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	8/31/2025	5:20	Monsoon	30.7	21.8	26.4	8.9	0	89	52	5	1006.2	14.8	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	8/31/2025	6:20	Monsoon	35.7	26.6	26.6	9.1	15.9	90	63	16	1012.2	0	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	8/31/2025	7:20	Monsoon	36	27.2	27.2	8.8	0	93	83	17	1010.1	15.9	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	8/31/2025	8:20	Monsoon	34	26.7	27.2	7.3	0	85	52	24.5	1007.9	0	1
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	8/31/2025	9:20	Monsoon	28.2	21.7	27.3	6.5	0	89	88	11.1	1005.3	0	1
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	8/31/2025	10:20	Monsoon	35.1	26.3	26.9	8.8	0	90	62	9.6	1010.5	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	8/31/2025	11:20	Monsoon	36.4	30.3	30.3	6.1	14.3	91	88	25.4	1017.1	0	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	8/31/2025	12:20	Monsoon	29.2	18.9	29.2	10.3	0	78	87	8.2	1013.4	14.3	1
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	8/31/2025	13:20	Monsoon	32	22.4	29.9	9.6	0	90	82	14.8	1007	0	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	8/31/2025	14:20	Monsoon	36.3	27.2	29.8	9.1	0	99	54	13.7	1017.2	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	8/31/2025	15:20	Monsoon	30.2	20.1	29	10.1	0	81	83	24.5	1016.7	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	8/31/2025	16:20	Monsoon	27.6	20.4	27.6	7.2	0	86	77	9.5	1016	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	8/31/2025	17:20	Monsoon	33.2	24.6	27	8.6	0	98	88	21.5	1006.6	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	8/31/2025	18:20	Monsoon	27.2	17.3	26.6	9.9	0	76	55	14.7	1012.7	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	8/31/2025	19:20	Monsoon	35.4	29	29	6.4	0	95	62	14.9	1015	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	8/31/2025	20:20	Monsoon	37	30.7	30.7	6.3	12.7	74	79	14.9	1006.1	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	8/31/2025	21:20	Monsoon	30.1	21.5	30.1	8.6	0	94	88	17.3	1010.6	12.7	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	8/31/2025	22:20	Monsoon	35	27.2	30.1	7.8	0	91	50	14.4	1010	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	8/31/2025	23:20	Monsoon	36.6	28.2	30.1	8.4	0	96	53	19	1005.9	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	9/1/2025	0:20	Monsoon	30.1	21.7	30.1	8.4	24.5	86	56	14.1	1003.3	0	1
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	9/1/2025	1:20	Monsoon	31.4	21.1	30.4	10.3	3.5	93	87	23.3	1016.7	24.5	1
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	9/1/2025	2:20	Monsoon	30.1	24.1	30.1	6	19.8	88	50	7.4	1015.1	3.5	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/1/2025	3:20	Monsoon	29.1	20	29.1	9.1	0	87	58	3	1007.4	19.8	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	9/1/2025	4:20	Monsoon	31.3	22.6	28.7	8.7	0	79	81	11.1	1015.4	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	9/1/2025	5:20	Monsoon	30	21.9	28.3	8.1	37.7	89	67	16	1015.3	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	9/1/2025	6:20	Monsoon	31.3	24.2	28.7	7.1	0	78	84	14.8	1008.6	37.7	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/1/2025	7:20	Monsoon	36.1	26.7	28.2	9.4	0	73	59	4	1017.5	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	9/1/2025	8:20	Monsoon	27	19.2	27	7.8	0	75	45	20.9	1013.5	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	9/1/2025	9:20	Monsoon	34.6	25.9	27.2	8.7	0	87	70	7.3	1005.5	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	9/1/2025	10:20	Monsoon	31.2	23.4	27.5	7.8	0	96	67	6.4	1009.2	0	1
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/1/2025	11:20	Monsoon	28.8	21.3	27.3	7.5	0	86	83	25.2	1003.6	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	9/1/2025	12:20	Monsoon	29	18.1	27.1	10.9	0	86	71	18.8	1002.6	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	9/1/2025	13:20	Monsoon	33.1	23.2	26.4	9.9	22.5	91	45	4.2	1010.6	0	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	9/1/2025	14:20	Monsoon	36	25.9	26.9	10.1	0	79	68	3.1	1006.2	22.5	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	9/1/2025	15:20	Monsoon	34.1	24.8	26.7	9.3	5.2	72	75	3.6	1007.7	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/1/2025	16:20	Monsoon	34.1	27.1	27.4	7	0	95	71	25.1	1014.6	5.2	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	9/1/2025	17:20	Monsoon	34.9	24.6	26.6	10.3	0	79	58	13.5	1005.7	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	9/1/2025	18:20	Monsoon	36.3	26.7	27	9.6	0	82	83	10.6	1017.4	0	1
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/1/2025	19:20	Monsoon	33.4	25.1	27.4	8.3	0	99	73	2.8	1011.4	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	9/1/2025	20:20	Monsoon	33.3	24.4	26.9	8.9	0	74	72	17.7	1011.7	0	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	9/1/2025	21:20	Monsoon	33.1	23.4	26.5	9.7	0	98	81	10.5	1012.8	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/1/2025	22:20	Monsoon	28.1	19.4	26.4	8.7	0	97	49	6.8	1014.5	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/1/2025	23:20	Monsoon	31.6	21.3	25.7	10.3	0	99	51	9.9	1008.7	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	9/2/2025	0:20	Monsoon	30.5	21.2	25.1	9.3	0	78	62	24.9	1009	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/2/2025	1:20	Monsoon	33.9	24.4	24.4	9.5	0	99	48	5.3	1002.6	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	9/2/2025	2:20	Monsoon	28.7	21.9	25.1	6.8	32.9	88	49	17.1	1017.5	0	1
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	9/2/2025	3:20	Monsoon	30.6	23.1	24.3	7.5	0	76	70	10.2	1014.8	32.9	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	9/2/2025	4:20	Monsoon	29	21.6	24.9	7.4	0	89	78	11.1	1014.5	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/2/2025	5:20	Monsoon	33.6	24.4	24.4	9.2	0	71	54	6.7	1009.7	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/2/2025	6:20	Monsoon	33.5	24	24	9.5	0	76	51	8.3	1012.3	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/2/2025	7:20	Monsoon	27.7	17	23.6	10.7	0	98	55	13.4	1005.1	0	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	9/2/2025	8:20	Monsoon	31.6	24.5	24.5	7.1	0	87	50	12	1008.7	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	9/2/2025	9:20	Monsoon	33.3	23.4	24.5	9.9	0	85	55	7.8	1012.4	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	9/2/2025	10:20	Monsoon	30.3	20.2	24.2	10.1	0	68	77	8.8	1013.1	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/2/2025	11:20	Monsoon	30.7	23.7	23.7	7	0	94	47	22.2	1005	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/2/2025	12:20	Monsoon	31	23.5	24.4	7.5	0	73	56	10.3	1014.6	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	9/2/2025	13:20	Monsoon	34.4	24.6	24.7	9.8	0	82	80	11.8	1002.9	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	9/2/2025	14:20	Monsoon	27.3	20.5	24	6.8	0	90	59	12.6	1004.8	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	9/2/2025	15:20	Monsoon	29.7	19.7	23.2	10	0	93	69	11.8	1017.6	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	9/2/2025	16:20	Monsoon	27.8	19.6	23.1	8.2	0	78	74	6.9	1014.9	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	9/2/2025	17:20	Monsoon	33	26.1	26.1	6.9	0	76	88	5.2	1004.7	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	9/2/2025	18:20	Monsoon	29.4	22.6	26.1	6.8	0	85	57	19.9	1010.2	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	9/2/2025	19:20	Monsoon	33.5	27.3	27.3	6.2	0	71	49	22.9	1009.6	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/2/2025	20:20	Monsoon	28.3	18.5	27.4	9.8	0	78	66	14	1007.2	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	9/2/2025	21:20	Monsoon	29.3	23.1	26.6	6.2	27	77	64	4.3	1006.9	0	1
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	9/2/2025	22:20	Monsoon	33.1	25.2	26.3	7.9	8	97	47	9.7	1005.6	27	1
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	9/2/2025	23:20	Monsoon	32.2	22.4	25.7	9.8	1.3	71	72	17.7	1011	8	1
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	9/3/2025	0:20	Monsoon	36.8	28.7	28.7	8.1	0	97	84	4.9	1009.4	1.3	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/3/2025	1:20	Monsoon	28	18.3	28	9.7	2.5	71	68	21.5	1012.3	0	1
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	9/3/2025	2:20	Monsoon	28.2	22	28.2	6.2	20.5	75	60	16.8	1013.4	2.5	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	9/3/2025	3:20	Monsoon	30.5	21.8	28.6	8.7	9.6	82	80	25.2	1008.2	20.5	1
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	9/3/2025	4:20	Monsoon	30.6	23.3	28.7	7.3	0	78	54	14.4	1006.2	9.6	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	9/3/2025	5:20	Monsoon	34.7	24.4	28.1	10.3	0	95	62	19.1	1010	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/3/2025	6:20	Monsoon	27.9	18.6	27.9	9.3	0	87	78	10	1015.8	0	1
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	9/3/2025	7:20	Monsoon	33.9	26.6	27.3	7.3	0	80	74	8.3	1017.2	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	9/3/2025	8:20	Monsoon	36.4	28.8	28.8	7.6	0	87	71	20.8	1017.5	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/3/2025	9:20	Monsoon	30.2	21.2	28.1	9	13.8	73	68	23.6	1004.4	0	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	9/3/2025	10:20	Monsoon	31.6	24	28.1	7.6	0	85	71	11.2	1010.8	13.8	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	9/3/2025	11:20	Monsoon	29.3	21	28.1	8.3	0	83	82	22.8	1018	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/3/2025	12:20	Monsoon	32.1	21.2	28.2	10.9	0	95	66	24.6	1013.8	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/3/2025	13:20	Monsoon	28	19.8	27.5	8.2	12.1	92	66	20	1011.5	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	9/3/2025	14:20	Monsoon	35.9	27.2	27.8	8.7	10.3	86	88	11.4	1017.3	12.1	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	9/3/2025	15:20	Monsoon	34.8	24.7	27.3	10.1	0	71	57	18	1017.5	10.3	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	9/3/2025	16:20	Monsoon	33.9	26.1	27.4	7.8	0	81	48	4	1002.1	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	9/3/2025	17:20	Monsoon	31	24	27	7	21.6	92	88	4.9	1008.2	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/3/2025	18:20	Monsoon	33.8	25.6	27.1	8.2	9.5	72	63	2.4	1010.9	21.6	1
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	9/3/2025	19:20	Monsoon	36.7	30.3	30.3	6.4	0	85	59	19.1	1014.5	9.5	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/3/2025	20:20	Monsoon	27.4	19	27.4	8.4	0	87	76	10.6	1007.7	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/3/2025	21:20	Monsoon	32.5	26.3	26.9	6.2	0	98	85	23.5	1015.1	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	9/3/2025	22:20	Monsoon	36.5	28.1	28.1	8.4	0	73	49	15.2	1003.1	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	9/3/2025	23:20	Monsoon	27.6	20.4	27.6	7.2	0	92	50	4.9	1007.5	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	9/4/2025	0:20	Monsoon	36.1	26.3	27.2	9.8	0	77	71	22.4	1010.8	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	9/4/2025	1:20	Monsoon	27.6	20.1	27.4	7.5	23.6	84	73	12.1	1015.3	0	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	9/4/2025	2:20	Monsoon	33.5	26.5	28.1	7	0	86	74	13.3	1017.5	23.6	1
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/4/2025	3:20	Monsoon	27.4	19.9	27.4	7.5	10.3	79	84	2.4	1004.9	0	1
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	9/4/2025	4:20	Monsoon	33.4	23.5	27.1	9.9	14.8	94	61	25.4	1009.1	10.3	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/4/2025	5:20	Monsoon	28.3	20.5	27	7.8	0	71	60	10.2	1007.4	14.8	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	9/4/2025	6:20	Monsoon	28.8	21.1	27.3	7.7	0	68	51	4.4	1011	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/4/2025	7:20	Monsoon	36.7	25.9	27.3	10.8	0	68	53	5.3	1009	0	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	9/4/2025	8:20	Monsoon	32.1	23.3	27.8	8.8	0	91	77	20	1016.3	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	9/4/2025	9:20	Monsoon	32.2	22.1	28.2	10.1	0	75	51	18.2	1004.7	0	1
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	9/4/2025	10:20	Monsoon	33	22.2	28.8	10.8	0	89	85	10.5	1015.8	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	9/4/2025	11:20	Monsoon	32.3	24.4	28.2	7.9	0	89	67	12	1012.6	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	9/4/2025	12:20	Monsoon	28.1	17.7	27.8	10.4	0	86	56	24.7	1017.2	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	9/4/2025	13:20	Monsoon	33.1	24.2	28.4	8.9	0	81	80	9.6	1010.1	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	9/4/2025	14:20	Monsoon	34.6	27.4	28.4	7.2	0	99	51	6.6	1015.5	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/4/2025	15:20	Monsoon	30.4	20.5	27.7	9.9	5.6	97	68	20.7	1013.9	0	1
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	9/4/2025	16:20	Monsoon	28.2	18.8	27.5	9.4	24.2	69	56	8.7	1014.4	5.6	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	9/4/2025	17:20	Monsoon	33.9	25	28.1	8.9	0	70	45	17.5	1008.2	24.2	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/4/2025	18:20	Monsoon	29.9	21.2	28.2	8.7	0	88	45	25.4	1017.9	0	1
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	9/4/2025	19:20	Monsoon	36.8	29.9	29.9	6.9	0	68	59	7	1012.6	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	9/4/2025	20:20	Monsoon	30.9	22.3	29.5	8.6	0	80	80	16.2	1007	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	9/4/2025	21:20	Monsoon	28.1	21.5	28.1	6.6	27.7	88	85	7.8	1005.5	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	9/4/2025	22:20	Monsoon	27.3	21.2	27.3	6.1	0	80	45	2.5	1004.5	27.7	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	9/4/2025	23:20	Monsoon	32.4	24.1	28	8.3	0	72	65	3.9	1010.5	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	9/5/2025	0:20	Monsoon	31.3	23.9	28.5	7.4	0	68	53	18.2	1006.3	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/5/2025	1:20	Monsoon	30.6	21.8	27.7	8.8	5.3	92	73	3	1014.4	0	1
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	9/5/2025	2:20	Monsoon	29.8	22.7	28.4	7.1	0	89	76	10.1	1011.7	5.3	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	9/5/2025	3:20	Monsoon	33.5	26.8	28	6.7	0	68	87	13.9	1015.2	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/5/2025	4:20	Monsoon	33.7	24.9	27.6	8.8	0	97	76	12.9	1013.7	0	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	9/5/2025	5:20	Monsoon	35.5	26	28.3	9.5	3.7	82	66	22.5	1016.4	0	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	9/5/2025	6:20	Monsoon	34.8	25.9	28.4	8.9	0	72	53	14.3	1010.4	3.7	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/5/2025	7:20	Monsoon	28.9	20	28.6	8.9	1.2	87	83	15.4	1009.8	0	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	9/5/2025	8:20	Monsoon	29.5	20.2	27.9	9.3	0	95	57	19.3	1007.4	1.2	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	9/5/2025	9:20	Monsoon	30.9	20.7	28	10.2	0	89	60	6.1	1014.7	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/5/2025	10:20	Monsoon	34	24.2	28.5	9.8	0	86	82	18	1018	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/5/2025	11:20	Monsoon	30.3	19.7	28	10.6	0	68	46	20.3	1010.1	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	9/5/2025	12:20	Monsoon	36.4	27.9	27.9	8.5	0	68	57	22.9	1014.3	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/5/2025	13:20	Monsoon	35	25.2	28.7	9.8	0	86	64	17.4	1011.7	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	9/5/2025	14:20	Monsoon	32.8	25.5	29	7.3	0	71	46	15.2	1010.1	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	9/5/2025	15:20	Monsoon	27.7	17.8	27.7	9.9	0	92	66	12.5	1002.7	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	9/5/2025	16:20	Monsoon	34.6	25.3	28.2	9.3	0	86	66	3.8	1003.5	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	9/5/2025	17:20	Monsoon	27.6	21.1	27.6	6.5	0	68	46	20.1	1006.9	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	9/5/2025	18:20	Monsoon	31.6	21.6	28.3	10	0	97	50	2.7	1009.8	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	9/5/2025	19:20	Monsoon	33.2	23.4	28.6	9.8	0	98	54	17.9	1014.6	0	1
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	9/5/2025	20:20	Monsoon	36.8	27.3	28.1	9.5	0	95	52	6.3	1009.6	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	9/5/2025	21:20	Monsoon	28.8	20.1	28.6	8.7	0	94	72	3.9	1013.6	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	9/5/2025	22:20	Monsoon	32.1	25.7	28.3	6.4	0	95	68	19.9	1004.5	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	9/5/2025	23:20	Monsoon	32.9	22.5	29	10.4	20	72	75	4.3	1006.4	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	9/6/2025	0:20	Monsoon	35.9	25.1	29.4	10.8	13.1	99	52	20.4	1016.4	20	1
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	9/6/2025	1:20	Monsoon	30.6	20.9	28.6	9.7	0	74	69	13.4	1011.4	13.1	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	9/6/2025	2:20	Monsoon	28.7	20.5	28.7	8.2	0	78	79	16.2	1008.6	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	9/6/2025	3:20	Monsoon	36.9	27.7	28.3	9.2	0	90	71	13	1012.1	0	1
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	9/6/2025	4:20	Monsoon	36.9	30.2	30.2	6.7	0	71	54	14.5	1003.9	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	9/6/2025	5:20	Monsoon	29.8	21.6	29.8	8.2	0	92	69	9.2	1016.7	0	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	9/6/2025	6:20	Monsoon	32.1	25.3	29.8	6.8	0	80	76	6.1	1011.2	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	9/6/2025	7:20	Monsoon	29.2	20	29.2	9.2	0	70	58	18.9	1008.1	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	9/6/2025	8:20	Monsoon	33.9	26.1	29.7	7.8	0	69	84	5.4	1016.5	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	9/6/2025	9:20	Monsoon	32.1	22.1	29	10	0	80	70	18.4	1008.3	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	9/6/2025	10:20	Monsoon	29.5	22	29	7.5	24.6	76	51	11.8	1006.8	0	1
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	9/6/2025	11:20	Monsoon	34.5	24.9	28.2	9.6	0	70	69	13.6	1017.3	24.6	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	9/6/2025	12:20	Monsoon	29.4	19.3	28.1	10.1	0	89	53	3	1014.1	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	9/6/2025	13:20	Monsoon	30.6	21.4	27.5	9.2	0	96	56	23.1	1007.4	0	0
